"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"1473509075","JEZ8785","NY","PAS","2023-07-02T00:00:00.000","40","SDN","HONDA","P","34610","16920","11010","20250122","0010","10","10","964876","0010","0000","1100P","1055P","NY","F","462","W 42 ST",,"0","408","K2",,"BBBBBBB","ALL","ALL","TAN","0","2015","-","0",,,,,
"1473526346","KAG2194","NY","PAS","2023-07-08T00:00:00.000","40","SDN","HYUND","P","26940","56820","73120","20230720","0048","48","48","944796","0048","0000","0328P",,"BX","F","453","EAST 176 ST",,"0","408","J2",,"BBBBBBB","ALL","ALL","RED","0","2022","-","0",,,,,
"1473540872","G70NXD","NJ","PAS","2023-07-10T00:00:00.000","40","SDN","HONDA","P","41420","27780","27840","0.00000000","0052","52","52","965961","0052","0000","0652P",,"BX","F","3227","HULL AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2021","-","1",,,,,
"1473667124","KCC2246","NY","PAS","2023-07-01T00:00:00.000","50","SDN","HONDA","P","70520","50770","45330","20230930","0043","43","43","959652","0043","0000","1112P",,"BX","F","1561","UNIONPORT ROAD",,"0","408","E2",,"BBBBBBB","ALL","ALL","BK","0","2019","-","0",,,,,
"1473669224","J54PAR","NJ","PAS","2023-07-03T00:00:00.000","98","SUBN","DODGE","P","70320","55020","57270","20240731","0043","43","43","959092","0043","0000","0724P",,"BX","F","355","UNDERHILL AVENUE",,"0","408","E3",,"BBBBBBB","ALL","ALL","WHITE","0","2021","-","0",,,,,
"1473731203","KNV5673","NY","PAS","2023-07-01T00:00:00.000","41","SUBN","FORD","P","62020","41720","49920","20230920","0045","45","45","963261","0045","0000","0525P",,"BX","F","2841","ROEBLING AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2016","-","0",,,,,
"1473752929","KNM6087","NY","PAS","2023-07-04T00:00:00.000","46","SDN","ACUR","P","12020","37020","27150","20250405","0048","48","48","972069","0048","0000","0915P",,"BX","F","2272","BEAUMONT AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","W","0","2012","-","0",,,,,
"1473804980","KVT4157","NY","PAS","2023-07-01T00:00:00.000","40","SUBN","HONDA","P","14620","27480","27540","20231028","0052","52","52","966611","0052","0000","1051P",,"BX","F","2645","BRIGGS AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2008","-","0",,,,,
"1473805090","KVH1815","NY","PAS","2023-06-17T00:00:00.000","46",,"FORD","P","70720","27540","51420","20240331","0052","52","52","974216","0052","0000","0817P",,,"F","2778","VALENTINE AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1473805272","LCR1180","NY","PAS","2023-07-06T00:00:00.000","14","SUBN","ACURA","P","50750","60570","46340","20250329","0043","43","43","967988","0043","0000","0119A",,"BX","F","1660","METROPOLITAN AVE",,"0","408","C",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1473981116","LJS2671","PA","PAS","2023-06-12T00:00:00.000","14","SDN","ME/BE","P","74400","48220","53620","0.00000000","0046","46","46","959185","0046","0000","1118A",,"BX","F","108","W 174TH ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1473995220","KYN8512","NY","PAS","2023-07-07T00:00:00.000","46","SDN","HONDA","P","50320","12550","26160","20240513","0040","40","40","943680","0040","0000","0419P",,,"F","560","MELROSE AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLUE","0","2019","-","0",,,,,
"1474021578","G9196I","FL","PAS","2023-07-07T00:00:00.000","98","P-U","FORD","P","36920","46020","11720","20201009","0045","45","45","964718","0045","0000","1238P",,"BX","F","3274","GRISWOLD AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLUE","0","1996","-","0",,,,,
"1474050347","KTP2730","NY","PAS","2023-07-05T00:00:00.000","46","VAN","TOYOT","P","73120","26910","26940","20231126","0048","48","48","947711","0048","0000","0925A",,,"F","1810","WASHINGTON AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","GY","0","2012","-","0",,,,,
"1474082970","GRJ9083","NY","PAS","2023-07-06T00:00:00.000","99","SDN","TESLA","P","11710","11010","34970","0.00000000","0020","20","20","965749","0020","0000","0217A",,"NY","F","4","AMSTERDAM AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2022","-","0",,,,,
"1474082993","L64621","VA","PAS","2023-06-29T00:00:00.000","17","SDN","BMW","P","35430","14510","15710","0.00000000","0020","20","20","969715","0020","0000","0314P",,,"F","73","W 83",,"0","408","99",,"BBBBBBB","ALL","ALL","BK","0","0","-","0",,,,,
"1474085131","KTG7527","NY","PAS","2023-06-27T00:00:00.000","51","SDN","ME/BE","P","35070","11710","44990","20240117","0020","20","20","939167","0020","0000","0508P",,,"F","240","W 65 ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","GRY","0","0","-","0",,,,,
"1474087607","KYU3029","NY","PAS","2023-06-19T00:00:00.000","98","SUBN","MAZDA","P","18650","10110","10010","20241106","0019","19","19","970007","0019","0000","0850P","0850P",,"F","353","E 83 ST",,"0","408","F7",,"BBBBBBB","ALL","ALL","GRY","0","2023","-","0",,,,,
"1474112470","JBF1332","NY","PAS","2023-07-03T00:00:00.000","17","SDN","ACURA","P","35430","14510","15710","20240704","0020","20","20","971103","0020","0000","0443P",,"NY","F","70","W 83 ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1474115639","KGA7281","NY","PAS","2023-05-25T00:00:00.000","20","SDN","VOLVO","P","44990","35390","35410","20241012","0020","20","20","968658","0020","0000","0329P",,,"F","440","WEST END AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474135171","KTG7527","NY","PAS","2023-07-08T00:00:00.000","51","SDN","ME/BE","P","35070","11710","44990","20240117","0020","20","20","973127","0020","0000","1255A",,"NY",,"240","WEST 65TH ST",,"0","408","J2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474138100","LAB4696","NY","PAS","2023-07-10T00:00:00.000","17","VAN","TOYOT","P","18510","10410","25390","20240203","0019","19","19","963220","0019","0000","0946A",,"NY","F","14","E 76 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHT","0","2012","-","0",,,,,
"1474139607","HXR4297","OH","PAS","2023-07-02T00:00:00.000","40","SDN","NISSA","P","18570","10110","10010","20230320","0019","19","19","960855","0019","0000","0130P",,,,"322","E 79 ST",,"0","408","C",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474150317","L34NSF","NJ","PAS","2023-06-09T00:00:00.000","41","SUBN","DODGE","P","36270","10410","24690","20240531","0028","28","0","957653","0000","0000","0125A",,"NY","F","60","W 125 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2021","-","0",,,,,
"1474182732","JMD9036","NY","PAS","2023-06-18T00:00:00.000","14","SDN",,"P","29690","36670","36690","20231015","0030","30","30","963060","0030","0000","0454P",,,"O","679","RIVERSIDE DRIVE",,"0","408","K2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474184170","KSR5942","NY","PAS","2023-06-11T00:00:00.000","46","SUBN","TOYOT","P","36670","31190","15910","20231004","0030","30","30","965853","0030","0000","1119P",,,"F","410","W 145 ST",,"0","408","K2",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1474185782","HFA1638","NY","PAS","2023-06-13T00:00:00.000","40","SDN","SMART","P","36810","15910","11710","20240224","0030","30","30","971275","0030","0000","1224A",,"NY","F","445","W 152 ST",,"0","408","C3",,"BBBBBBB","ALL","ALL","RED","0","2014","-","0",,,,,
"1474185824","KZK6776","NY","PAS","2023-06-08T00:00:00.000","46","VAN","BMW","P","36790","11710","13610","20241014","0030","30","30","971275","0030","0000","0724A",,"NY","F","533","W 151 ST",,"0","408","D",,"BBBBBBB","ALL","ALL","WHT","0","2019","-","0",,,,,
"1474214472","KJL4799","NY","PAS","2023-06-11T00:00:00.000","46","SUBN","ME/BE","P","13610","37050","37070","20230107","0033","33","33","970265","0033","0000","1102P","1100P","NY",,"3928","BROADWAY",,"0","408","F1",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474214484","JJC1498","NY","PAS","2023-06-11T00:00:00.000","19","SDN","HONDA","P","11710","37150","37170","20230518","0033","33","33","970366","0033","0000","0637A",,,"F","2204","AMSTERDAM AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","BLUE","0","2014","-","0",,,,,
"1474214496","H76SBJ","NJ","PAS","2023-06-11T00:00:00.000","19","SUBN","HONDA","P","11710","37150","37170","20250420","0033","33","33","968746","0033","0000","0633A",,"NY","F","2204","AMSTERDAM AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1474232851","KDX1779","NY","PAS","2023-06-04T00:00:00.000","19","SUBN","INFIN","P","13610","35530","35550","20240720","0024","24","24","970270","0024","0000","0408P",,"NY","F","2415","BROADWAY",,"0","408","E2",,"BBBBBBB","ALL","ALL","GRY","0","2020","-","0",,,,,
"1474234021","KNM7334","NY","PAS","2023-06-05T00:00:00.000","14","SDN","HONDA","P","14510","35610","35630","20250306","0024","24","24","964098","0024","0000","0310P",,"NY","O","325","CENTRAL PARK WEST",,"0","408","C3",,"BBBBBBB","ALL","ALL",,"0","2007","-","0",,,,,
"1474234057","KZD6090","NY","PAS","2023-06-27T00:00:00.000","14","SDN","NISSA","P","35570","15710","11710","20241127","0024","24","24","964101","0024","0000","0820A",,"NY","F","138","W 90 ST",,"0","408","E2",,"YYYYYBB","0700A","0400P","RED","0","2021","-","0",,,,,
"1474234069","KNZ7667","NY","PAS","2023-06-27T00:00:00.000","14","SUBN","JEEP","P","35570","15710","11710","20230914","0024","24","24","964098","0024","0000","0820A",,"NY","F","138","W 90 ST",,"0","408","C",,"YYYYYBB","0700A","0400P","BLK","0","2012","-","0",,,,,
"1474237538","GGW3740","NY","PAS","2023-07-04T00:00:00.000","14","SDN",,"P","29650","35010","35030","20230818","0020","20","20","964756","0020","0000","1050P",,"NY","O","50","RIVERSIDE BLVD",,"0","408","C",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474237769","KSH4567","NY","PAS","2023-06-30T00:00:00.000","51","SUBN","TOYOT","P","11710","35050","35070","20240106","0020","20","20","970040","0020","0000","0315P",,"NY","F","100","AMSTERDAM AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","GLD","0","2003","-","0",,,,,
"1474238956","JPX7078","NY","PAS","2023-06-16T00:00:00.000","46","SUBN","FORD","P","11710","35350","35370","20240109","0026","26","20","943171","0020","0000","1000A",,"NY","F","412","AMSTERDAM AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","WH","0","2005","-","0",,,,,
"1474238993","K17PXV","NY","PAS","2023-06-12T00:00:00.000","46","SDN","TESLA","P","11710","35090","35130","0.00000000","0020","20","20","943171","0020","0000","0828A",,"NY","F","150","AMSTERDAM AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1474239006","KYF1394","NY","COM","2023-06-08T00:00:00.000","40","SUBN","GMC","P","44990","11110","34970","20240716","0020","20","20","943171","0020","0000","0304P",,"NY","F","15","WEST END AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","1991","-","2",,,,,
"1474239602","L64621","VA","PAS","2023-06-29T00:00:00.000","14","SDN","BMW","P","35430","14510","15710","0.00000000","0020","20","20","969715","0020","0000","0304A",,,"F","73","W 83",,"0","408","E3",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1474239614","L64621","VA","PAS","2023-06-29T00:00:00.000","40","SDN","BMW","P","35430","14510","15710","0.00000000","0020","20","20","969715","0020","0000","0306P",,,"F","73","W 83",,"0","408","C",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474268810","KHW7776","NY","PAS","2023-07-10T00:00:00.000","46","SDN","TOYOT","P","36510","24690","10610","20250307","0032","32","32","902520","0032","0000","1035P",,,"F","127","W 137 ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","BLK","0","2003","-","0",,,,,
"1474275734","MDJ7644","PA","PAS","2023-06-13T00:00:00.000","46",,,"P","11710","19990","37210","0.00000000","0033","33","33","959864","0033","0000","0449P",,"NY","F","2236","AMSTERDAM AV",,"0","408","E5",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474275795","KRR2519","NY","PAS","2023-06-13T00:00:00.000","46",,"JEEP","P","31190","37290","37310","0.00000000","0033","33","33","959864","0033","0000","0412P",,"NY",,"1351","SAINT NICHOLAS AVE",,"0","408","C",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474275813","JER8666","NY","PAS","2023-06-13T00:00:00.000","46",,"SUBAR","P","37270","31190","32790","0.00000000","0033","33","33","959864","0033","0000","0422P",,"NY","F","611","W 176 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","RD","0","0","-","0",,,,,
"1474290875","KBG1765","NY","PAS","2023-06-17T00:00:00.000","46","SUBN","JEEP","P","10610","36610","36630","20241003","0032","32","32","941130","0032","0000","0433P",,"NY","F","2454","7TH AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","GY","0","2022","-","0",,,,,
"1474290899","HRK1673","NY","PAS","2023-06-17T00:00:00.000","46","SDN","TOYOT","P","24690","36650","36670","20250319","0032","32","32","941136","0032","0000","0533P",,,"O","685","LENOX AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","RD","0","2004","-","0",,,,,
"1474290917","KDJ5525","NY","PAS","2023-06-17T00:00:00.000","46","CONV","PONT","P","24690","36630","36650","20240809","0032","32","32","941136","0032","0000","0554P",,"NY","O","669","LENOX AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BK","0","2006","-","0",,,,,
"1474290929","GME8554","NY","PAS","2023-06-17T00:00:00.000","46","SUBN","FORD","P","24690","36650","36670","20240223","0032","32","32","941136","0032","0000","0558P",,"NY","O","685","LENOX AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","RD","0","2014","-","0",,,,,
"1474291351","MFF4186","PA","PAS","2023-06-09T00:00:00.000","19","SDN","ACURA","P","36470","10610","10810","0.00000000","0032","32","32","940200","0032","0000","1204P",,"NY","F","203","W 135 ST",,"0","408","C3",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1474291478","KZF7492","NY","PAS","2023-06-17T00:00:00.000","46","SDN","BMW","P","24690","36650","36670","20241127","0032","32","32","940200","0032","0000","0419P",,"NY","O","689","LENOX AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BK","0","2010","-","0",,,,,
"1474291491","KYC1285","NY","PAS","2023-06-17T00:00:00.000","19","SUBN","TOYOT","P","36670","10610","10810","20240620","0032","32","32","940200","0032","0000","0449P",,"NY","F","200","W 145 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","GY","0","2013","-","0",,,,,
"1474291521","LBE2425","NY","PAS","2023-06-17T00:00:00.000","46","SDN","TOYOT","P","24690","36650","36670","20250430","0032","32","32","940200","0032","0000","0532P",,"NY","O","685","LENOX AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BL","0","2019","-","0",,,,,
"1474291533","JBA8115","NY","PAS","2023-06-17T00:00:00.000","46","SDN","FORD","P","24690","36650","36670","20220913","0032","32","32","940200","0032","0000","0534P",,"NY","O","689","LENOX AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","GY","0","2013","-","0",,,,,
"1474291569","HRS4261","NY","999","2023-06-17T00:00:00.000","46","SUBN","GMC","P","24690","36650","36670","20250519","0032","32","32","940200","0032","0000","0543P",,"NY","F","685","LENOX AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","WH","0","2017","-","0",,,,,
"1474301113","KHH1400","NY","PAS","2023-07-05T00:00:00.000","46","SUBN","LEXUS","P","0","40404","40404","20250107","0030","30","30","957581","0030","0000","1044P",,"NY","F","87","SAINT NICHOLAS",,"0","408","F1",,"BBBBBBB","ALL","ALL",,"0","2021","-","0",,,,,
"1474437175","KNM8576","NY","PAS","2023-07-09T00:00:00.000","14","SDN","HONDA","P","0","40404","40404","20221130","0030","30","30","970620","0030","0000","1109A",,"NY",,"636","W 138ST STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1474461270","KXS7916","NY","PAS","2023-06-27T00:00:00.000","46",,"NISSA","P","0","40404","40404","20240617","0024","24","513","937317","0513","0000","1238P",,"NY","O","792","COLUMBUS",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2019","-","0",,,,,
"1474470518","KZP6213","NY","PAS","2023-05-31T00:00:00.000","46","SUBN","FORD","P","24890","19390","19410","20240225","0025","25","25","953193","0025","0000","0405P",,"NY","F","2010","LEXINGTON AVE",,"0","408","E3",,"BBBBBBB","ALL","ALL","GY","0","2013","-","0",,,,,
"1474481899","JCA9658","NY","PAS","2023-07-08T00:00:00.000","46","SUBN","SUBAR","P","25690","35830","35850","20240902","0024","24","24","973339","0024","0000","0554P",,,"F","78","MANHATTAN AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","RED","0","2015","-","0",,,,,
"1474483963","J38RKL","NJ","PAS","2023-07-01T00:00:00.000","46","SDN","BMW","P","11710","35650","35670","20240701","0024","24","24","971225","0024","0000","1056P",,,"F","710","AMSTERDAM AVE",,"0","408","C",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474483987","KZN9240","NY","PAS","2023-06-15T00:00:00.000","46","SUBN","HONDA","P","11710","35890","35910","20241116","0024","24","24","971225","0024","0000","1044P",,"NY","F","945","AMSTERDAM AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","GRAY","0","2022","-","0",,,,,
"1474501758","LCB4354","NY","PAS","2023-07-09T00:00:00.000","40","SDN","NISSA","P","35370","15710","11710","20230630",,"0","20","932194","0020","0000","1232P",,"NY","F","131","W 80 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","BK","0","2023","-","0",,,,,
"1474505491","KJW1561","NY","PAS","2023-06-11T00:00:00.000","46","SDN","FORD","P","24890","19170","19190","20250114","0023","23","24","969997","0024","0000","0117A",,,"F","1777","LEXINGTON AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2004","-","0",,,,,
"1474505521","LBT4832","NY","PAS","2023-06-10T00:00:00.000","46","SDN","HONDA","P","19150","27790","24890","20250510",,"0","0","964441","0000","0000","1126P",,"NY","O","110","E 109 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","WH","0","2009","-","0",,,,,
"1474505570","KYM8154","NY","PAS","2023-06-30T00:00:00.000","40","SUBN","ME/BE","P","29690","44990","29690","20241023","0024","24","24","972516","0024","0000","0810P",,"NY","F","173","RIVERSIDE DR",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","2023","-","0",,,,,
"1474508844","GJZ9923","NY","PAS","2023-06-09T00:00:00.000","40","SUBN","SUBAR","P","29690","36050","36070","20230908","0026","26","23","969584","0023","0000","0642P",,"NY","F","425","RIVERSIDE DRIVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","BLU","0","0","-","7",,,,,
"1474519908","JPV5034","NY","PAS","2023-06-07T00:00:00.000","41","SDN","BMW","P","19470","24890","10210","20240610","0025","25","25","973456","0025","0000","1032P","1032P",,"F","148","E 126 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","BL","0","2017","-","0",,,,,
"1474525088","JAC8409","NY","PAS","2023-05-28T00:00:00.000","40","SDN","ACURA","P","19330","10110","10010","20230617","0025","25","25","939265","0025","0000","1148A",,"NY","F","317","EAST 119 ST",,"0","408","E3",,"BBBBBBB","ALL","ALL","BLK","0","2003","-","3",,,,,
"1474653960","KJK6338","NY","PAS","2023-06-14T00:00:00.000","19","SUBN","KIA","P","10810","36230","36250","20250312","0032","32","806","958138","0806","0000","0545A","0545A","NY","F","2290","8TH AVENUE",,"0","408","D3",,"BBBBBBB","ALL","ALL","GREY","0","2011","-","0",,,,,
"1474671160","JCL2922","NY","PAS","2023-06-10T00:00:00.000","19","SDN","BMW","P","10810","36690","36710","20240920","0032","32","806","964890","0806","0000","0430P","0420P","NY","F","2755","8TH AVE",,"0","408","D5",,"BBBBBBB","ALL","ALL","BLU","0","2015","-","0",,,,,
"1474671172","KJW2345","NY","PAS","2023-06-10T00:00:00.000","41","SDN","HYUND","P","10810","36690","36710","20250215","0033","33","806","964890","0806","0000","0430P","0420P","NY","F","2755","8TH AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1474671196","JCL2922","NY","PAS","2023-06-11T00:00:00.000","14","SDN","BMW","P","10810","36690","36710","20240920","0032","32","806","964890","0806","0000","0435P","0425P","NY","F","2755","8TH AVENUE",,"0","408","C3",,"BBBBBBB","ALL","ALL","BLUE","0","2015","-","0",,,,,
"1474681876","KZA8942","NY","PAS","2023-06-12T00:00:00.000","19","SUBN","NISSA","P","10810","36690","36710","20250205","0032","32","806","972373","0806","0000","0207P","0200P","NY","F","2749","8 AVENUE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLACK","0","2010","-","0",,,,,
"1474702065","LBK4314","NY","PAS","2023-07-01T00:00:00.000","17","SDN","BMW","P","0","40404","40404","20250503","0005","5","0","968114","PSA4","0000","1025A",,,"O","23","SAINT JAMES",,"0","408","C4",,"BBBBBBB","0700A","1900P","BLK","0","0","-","0",,,,,
